timestamp,sản lượng
2025-04-07 04:20:00,924
2025-04-07 04:30:00,826
2025-04-07 04:40:00,957
2025-04-07 04:50:00,786
2025-04-07 05:00:00,939
2025-04-07 05:10:00,841
2025-04-07 05:20:00,1007
2025-04-07 05:30:00,869
2025-04-07 05:40:00,926
2025-04-07 05:50:00,937
2025-04-07 06:00:00,1558
2025-04-07 06:10:00,1625
2025-04-07 06:20:00,1645
2025-04-07 06:30:00,1545
2025-04-07 06:40:00,1629
2025-04-07 06:50:00,1685
2025-04-07 07:00:00,1709
2025-04-07 07:10:00,1747
2025-04-07 07:20:00,1683
2025-04-07 07:30:00,1633
2025-04-07 07:40:00,1567
2025-04-07 07:50:00,1843
2025-04-07 08:00:00,1481
2025-04-07 08:10:00,1722
2025-04-07 08:20:00,1714
2025-04-07 08:30:00,1743
2025-04-07 08:40:00,1881
2025-04-07 08:50:00,1695
2025-04-07 09:00:00,1704
2025-04-07 09:10:00,1699
2025-04-07 09:20:00,1734
2025-04-07 09:30:00,1569
2025-04-07 09:40:00,1778
2025-04-07 09:50:00,1615
2025-04-07 10:00:00,1488
2025-04-07 10:10:00,1759
2025-04-07 10:20:00,1618
2025-04-07 10:30:00,1783
2025-04-07 10:40:00,1680
2025-04-07 10:50:00,1700
2025-04-07 11:00:00,1604
2025-04-07 11:10:00,1736
2025-04-07 11:20:00,1685
2025-04-07 11:30:00,1670
2025-04-07 11:40:00,1653
2025-04-07 11:50:00,1637
2025-04-07 12:00:00,1687
2025-04-07 12:10:00,1770
2025-04-07 12:20:00,2021
2025-04-07 12:30:00,1945
2025-04-07 12:40:00,1851
2025-04-07 12:50:00,1665
2025-04-07 13:00:00,1806
2025-04-07 13:10:00,1799
2025-04-07 13:20:00,1823
2025-04-07 13:30:00,1848
2025-04-07 13:40:00,1895
2025-04-07 13:50:00,1790
2025-04-07 14:00:00,1726
2025-04-07 14:10:00,1627
2025-04-07 14:20:00,1718
2025-04-07 14:30:00,1901
2025-04-07 14:40:00,2004
2025-04-07 14:50:00,1853
2025-04-07 15:00:00,1786
2025-04-07 15:10:00,1824
2025-04-07 15:20:00,1541
2025-04-07 15:30:00,1651
2025-04-07 15:40:00,1660
2025-04-07 15:50:00,1677
2025-04-07 16:00:00,1821
2025-04-07 16:10:00,1857
2025-04-07 16:20:00,1554
2025-04-07 16:30:00,2000
2025-04-07 16:40:00,1904
2025-04-07 16:50:00,1883
2025-04-07 17:00:00,1708
2025-04-07 17:10:00,1718
2025-04-07 17:20:00,1840
2025-04-07 17:30:00,1728
2025-04-07 17:40:00,1925
2025-04-07 17:50:00,1854
2025-04-07 18:00:00,1340
2025-04-07 18:10:00,1493
2025-04-07 18:20:00,1336
2025-04-07 18:30:00,1307
2025-04-07 18:40:00,1230
2025-04-07 18:50:00,1255
2025-04-07 19:00:00,1541
2025-04-07 19:10:00,1389
2025-04-07 19:20:00,1271
2025-04-07 19:30:00,1217
2025-04-07 19:40:00,1384
2025-04-07 19:50:00,1262
2025-04-07 20:00:00,1266
2025-04-07 20:10:00,1345
2025-04-07 20:20:00,1322
2025-04-07 20:30:00,1252
2025-04-07 20:40:00,1375
2025-04-07 20:50:00,1281
2025-04-07 21:00:00,1435
2025-04-07 21:10:00,1341
2025-04-07 21:20:00,1315
2025-04-07 21:30:00,1415
2025-04-07 21:40:00,1384
2025-04-07 21:50:00,1396
2025-04-07 22:00:00,1016
2025-04-07 22:10:00,963
2025-04-07 22:20:00,935
2025-04-07 22:30:00,932
2025-04-07 22:40:00,846
2025-04-07 22:50:00,917
2025-04-07 23:00:00,1053
2025-04-07 23:10:00,976
2025-04-07 23:20:00,849
2025-04-07 23:30:00,778
2025-04-07 23:40:00,879
2025-04-07 23:50:00,795
2025-04-08 00:00:00,1003
2025-04-08 00:10:00,1000
2025-04-08 00:20:00,1018
2025-04-08 00:30:00,855
2025-04-08 00:40:00,699
2025-04-08 00:50:00,776
2025-04-08 01:00:00,928
2025-04-08 01:10:00,1009
2025-04-08 01:20:00,957
2025-04-08 01:30:00,912
2025-04-08 01:40:00,913
2025-04-08 01:50:00,934
2025-04-08 02:00:00,1092
2025-04-08 02:10:00,938
2025-04-08 02:20:00,899
2025-04-08 02:30:00,964
2025-04-08 02:40:00,753
2025-04-08 02:50:00,902
2025-04-08 03:00:00,774
2025-04-08 03:10:00,994
2025-04-08 03:20:00,876
2025-04-08 03:30:00,947
2025-04-08 03:40:00,778
2025-04-08 03:50:00,1130
2025-04-08 04:00:00,823
2025-04-08 04:10:00,940
2025-04-08 04:20:00,1011
2025-04-08 04:30:00,834
2025-04-08 04:40:00,896
2025-04-08 04:50:00,888
2025-04-08 05:00:00,951
2025-04-08 05:10:00,656
2025-04-08 05:20:00,800
2025-04-08 05:30:00,958
2025-04-08 05:40:00,956
2025-04-08 05:50:00,895
2025-04-08 06:00:00,1705
2025-04-08 06:10:00,1600
2025-04-08 06:20:00,1450
2025-04-08 06:30:00,1497
2025-04-08 06:40:00,1783
2025-04-08 06:50:00,1562
2025-04-08 07:00:00,1500
2025-04-08 07:10:00,1734
2025-04-08 07:20:00,1543
2025-04-08 07:30:00,1534
2025-04-08 07:40:00,1679
2025-04-08 07:50:00,1558
2025-04-08 08:00:00,1764
2025-04-08 08:10:00,1651
2025-04-08 08:20:00,1703
2025-04-08 08:30:00,1544
2025-04-08 08:40:00,1671
2025-04-08 08:50:00,1737
2025-04-08 09:00:00,1561
2025-04-08 09:10:00,1512
2025-04-08 09:20:00,1527
2025-04-08 09:30:00,1646
2025-04-08 09:40:00,1894
2025-04-08 09:50:00,1446
2025-04-08 10:00:00,1545
2025-04-08 10:10:00,1560
2025-04-08 10:20:00,1425
2025-04-08 10:30:00,1747
2025-04-08 10:40:00,1684
2025-04-08 10:50:00,1545
2025-04-08 11:00:00,1625
2025-04-08 11:10:00,1526
2025-04-08 11:20:00,1487
2025-04-08 11:30:00,1609
2025-04-08 11:40:00,1736
2025-04-08 11:50:00,1674
2025-04-08 12:00:00,1682
2025-04-08 12:10:00,1877
2025-04-08 12:20:00,1829
2025-04-08 12:30:00,1690
2025-04-08 12:40:00,1965
2025-04-08 12:50:00,1640
2025-04-08 13:00:00,1917
2025-04-08 13:10:00,1729
2025-04-08 13:20:00,1810
2025-04-08 13:30:00,1886
2025-04-08 13:40:00,1708
2025-04-08 13:50:00,1740
2025-04-08 14:00:00,1754
2025-04-08 14:10:00,1938
2025-04-08 14:20:00,1870
2025-04-08 14:30:00,1817
2025-04-08 14:40:00,1863
2025-04-08 14:50:00,1756
2025-04-08 15:00:00,1788
2025-04-08 15:10:00,1922
2025-04-08 15:20:00,2038
2025-04-08 15:30:00,1862
2025-04-08 15:40:00,1704
2025-04-08 15:50:00,1831
2025-04-08 16:00:00,1571
2025-04-08 16:10:00,1907
2025-04-08 16:20:00,1825
2025-04-08 16:30:00,1724
2025-04-08 16:40:00,1849
2025-04-08 16:50:00,1684
2025-04-08 17:00:00,1697
2025-04-08 17:10:00,1858
2025-04-08 17:20:00,1970
2025-04-08 17:30:00,1747
2025-04-08 17:40:00,1745
2025-04-08 17:50:00,1734
2025-04-08 18:00:00,1323
2025-04-08 18:10:00,1330
2025-04-08 18:20:00,1419
2025-04-08 18:30:00,1345
2025-04-08 18:40:00,1306
2025-04-08 18:50:00,1280
2025-04-08 19:00:00,1404
2025-04-08 19:10:00,1398
2025-04-08 19:20:00,1477
2025-04-08 19:30:00,1341
2025-04-08 19:40:00,1290
2025-04-08 19:50:00,1460
2025-04-08 20:00:00,1396
2025-04-08 20:10:00,1494
2025-04-08 20:20:00,1476
2025-04-08 20:30:00,1419
2025-04-08 20:40:00,1369
2025-04-08 20:50:00,1343
2025-04-08 21:00:00,1463
2025-04-08 21:10:00,1471
2025-04-08 21:20:00,1342
2025-04-08 21:30:00,1496
2025-04-08 21:40:00,1301
2025-04-08 21:50:00,1258
2025-04-08 22:00:00,956
2025-04-08 22:10:00,862
2025-04-08 22:20:00,923
2025-04-08 22:30:00,938
2025-04-08 22:40:00,978
2025-04-08 22:50:00,864
2025-04-08 23:00:00,778
2025-04-08 23:10:00,866
2025-04-08 23:20:00,1159
2025-04-08 23:30:00,1019
2025-04-08 23:40:00,1036
2025-04-08 23:50:00,759
2025-04-09 00:00:00,973
2025-04-09 00:10:00,901
2025-04-09 00:20:00,931
2025-04-09 00:30:00,725
2025-04-09 00:40:00,1143
2025-04-09 00:50:00,811
2025-04-09 01:00:00,982
2025-04-09 01:10:00,971
2025-04-09 01:20:00,1023
2025-04-09 01:30:00,1017
2025-04-09 01:40:00,920
2025-04-09 01:50:00,790
2025-04-09 02:00:00,1006
2025-04-09 02:10:00,1003
2025-04-09 02:20:00,892
2025-04-09 02:30:00,941
2025-04-09 02:40:00,922
2025-04-09 02:50:00,809
2025-04-09 03:00:00,850
2025-04-09 03:10:00,941
2025-04-09 03:20:00,1051
2025-04-09 03:30:00,845
2025-04-09 03:40:00,1017
2025-04-09 03:50:00,826
2025-04-09 04:00:00,1067
2025-04-09 04:10:00,867
2025-04-09 04:20:00,959
2025-04-09 04:30:00,897
2025-04-09 04:40:00,833
2025-04-09 04:50:00,1001
2025-04-09 05:00:00,875
2025-04-09 05:10:00,838
2025-04-09 05:20:00,1068
2025-04-09 05:30:00,890
2025-04-09 05:40:00,845
2025-04-09 05:50:00,973
2025-04-09 06:00:00,1520
2025-04-09 06:10:00,1757
2025-04-09 06:20:00,1745
2025-04-09 06:30:00,1722
2025-04-09 06:40:00,1676
2025-04-09 06:50:00,1586
2025-04-09 07:00:00,1702
2025-04-09 07:10:00,1782
2025-04-09 07:20:00,1674
2025-04-09 07:30:00,1485
2025-04-09 07:40:00,1937
2025-04-09 07:50:00,1778
2025-04-09 08:00:00,1671
2025-04-09 08:10:00,1794
2025-04-09 08:20:00,1749
2025-04-09 08:30:00,1589
2025-04-09 08:40:00,1662
2025-04-09 08:50:00,1551
2025-04-09 09:00:00,1608
2025-04-09 09:10:00,1597
2025-04-09 09:20:00,1756
2025-04-09 09:30:00,1678
2025-04-09 09:40:00,1743
2025-04-09 09:50:00,1652
2025-04-09 10:00:00,1882
2025-04-09 10:10:00,1631
2025-04-09 10:20:00,1588
2025-04-09 10:30:00,1566
2025-04-09 10:40:00,1788
2025-04-09 10:50:00,1424
2025-04-09 11:00:00,1677
2025-04-09 11:10:00,1617
2025-04-09 11:20:00,1724
2025-04-09 11:30:00,1537
2025-04-09 11:40:00,1603
2025-04-09 11:50:00,1631
2025-04-09 12:00:00,1876
2025-04-09 12:10:00,1887
2025-04-09 12:20:00,1960
2025-04-09 12:30:00,1796
2025-04-09 12:40:00,1724
2025-04-09 12:50:00,1917
2025-04-09 13:00:00,1985
2025-04-09 13:10:00,1838
2025-04-09 13:20:00,1764
2025-04-09 13:30:00,1878
2025-04-09 13:40:00,1836
2025-04-09 13:50:00,1725
2025-04-09 14:00:00,1821
2025-04-09 14:10:00,1773
2025-04-09 14:20:00,1719
2025-04-09 14:30:00,2045
2025-04-09 14:40:00,1850
2025-04-09 14:50:00,1858
2025-04-09 15:00:00,1758
2025-04-09 15:10:00,1839
2025-04-09 15:20:00,1744
2025-04-09 15:30:00,1887
2025-04-09 15:40:00,1909
2025-04-09 15:50:00,1855
2025-04-09 16:00:00,1876
2025-04-09 16:10:00,1839
2025-04-09 16:20:00,1793
2025-04-09 16:30:00,1820
2025-04-09 16:40:00,1888
2025-04-09 16:50:00,1789
2025-04-09 17:00:00,1752
2025-04-09 17:10:00,1603
2025-04-09 17:20:00,1923
2025-04-09 17:30:00,1743
2025-04-09 17:40:00,1856
2025-04-09 17:50:00,1723
2025-04-09 18:00:00,1414
2025-04-09 18:10:00,1394
2025-04-09 18:20:00,1244
2025-04-09 18:30:00,1531
2025-04-09 18:40:00,1378
2025-04-09 18:50:00,1412
2025-04-09 19:00:00,1372
2025-04-09 19:10:00,1281
2025-04-09 19:20:00,1318
2025-04-09 19:30:00,1539
2025-04-09 19:40:00,1231
2025-04-09 19:50:00,1311
2025-04-09 20:00:00,1465
2025-04-09 20:10:00,1208
2025-04-09 20:20:00,1224
2025-04-09 20:30:00,1310
2025-04-09 20:40:00,1319
2025-04-09 20:50:00,1271
2025-04-09 21:00:00,1270
2025-04-09 21:10:00,1322
2025-04-09 21:20:00,1482
2025-04-09 21:30:00,1247
2025-04-09 21:40:00,1566
2025-04-09 21:50:00,1406
2025-04-09 22:00:00,771
2025-04-09 22:10:00,970
2025-04-09 22:20:00,896
2025-04-09 22:30:00,932
2025-04-09 22:40:00,1121
2025-04-09 22:50:00,1002
2025-04-09 23:00:00,859
2025-04-09 23:10:00,874
2025-04-09 23:20:00,788
2025-04-09 23:30:00,916
2025-04-09 23:40:00,819
2025-04-09 23:50:00,995
2025-04-10 00:00:00,888
2025-04-10 00:10:00,1033
2025-04-10 00:20:00,735
2025-04-10 00:30:00,833
2025-04-10 00:40:00,952
2025-04-10 00:50:00,929
2025-04-10 01:00:00,822
2025-04-10 01:10:00,795
2025-04-10 01:20:00,994
2025-04-10 01:30:00,795
2025-04-10 01:40:00,969
2025-04-10 01:50:00,907
2025-04-10 02:00:00,884
2025-04-10 02:10:00,841
2025-04-10 02:20:00,1092
2025-04-10 02:30:00,847
2025-04-10 02:40:00,598
2025-04-10 02:50:00,881
2025-04-10 03:00:00,1021
2025-04-10 03:10:00,904
2025-04-10 03:20:00,874
2025-04-10 03:30:00,1076
2025-04-10 03:40:00,910
2025-04-10 03:50:00,836
2025-04-10 04:00:00,866
2025-04-10 04:10:00,889
2025-04-10 04:20:00,935
2025-04-10 04:30:00,1043
2025-04-10 04:40:00,943
2025-04-10 04:50:00,1014
2025-04-10 05:00:00,843
2025-04-10 05:10:00,984
2025-04-10 05:20:00,714
2025-04-10 05:30:00,781
2025-04-10 05:40:00,882
2025-04-10 05:50:00,973
2025-04-10 06:00:00,1681
2025-04-10 06:10:00,1609
2025-04-10 06:20:00,1523
2025-04-10 06:30:00,1719
2025-04-10 06:40:00,1374
2025-04-10 06:50:00,1654
2025-04-10 07:00:00,1595
2025-04-10 07:10:00,1686
2025-04-10 07:20:00,1649
2025-04-10 07:30:00,1702
2025-04-10 07:40:00,1707
2025-04-10 07:50:00,1781
2025-04-10 08:00:00,1758
2025-04-10 08:10:00,1752
2025-04-10 08:20:00,1669
2025-04-10 08:30:00,1671
2025-04-10 08:40:00,1815
2025-04-10 08:50:00,1648
2025-04-10 09:00:00,1632
2025-04-10 09:10:00,1499
2025-04-10 09:20:00,1697
2025-04-10 09:30:00,1702
2025-04-10 09:40:00,1776
2025-04-10 09:50:00,1617
2025-04-10 10:00:00,1558
2025-04-10 10:10:00,1520
2025-04-10 10:20:00,1658
2025-04-10 10:30:00,1635
2025-04-10 10:40:00,1703
2025-04-10 10:50:00,1692
2025-04-10 11:00:00,1748
2025-04-10 11:10:00,1776
2025-04-10 11:20:00,1694
2025-04-10 11:30:00,1453
2025-04-10 11:40:00,1603
2025-04-10 11:50:00,1741
2025-04-10 12:00:00,1718
2025-04-10 12:10:00,1672
2025-04-10 12:20:00,1737
2025-04-10 12:30:00,1823
2025-04-10 12:40:00,1755
2025-04-10 12:50:00,1748
2025-04-10 13:00:00,1678
2025-04-10 13:10:00,1961
2025-04-10 13:20:00,1892
2025-04-10 13:30:00,1685
2025-04-10 13:40:00,1556
2025-04-10 13:50:00,1815
2025-04-10 14:00:00,1729
2025-04-10 14:10:00,1829
2025-04-10 14:20:00,1746
2025-04-10 14:30:00,1823
2025-04-10 14:40:00,1837
2025-04-10 14:50:00,1614
2025-04-10 15:00:00,1798
2025-04-10 15:10:00,1678
2025-04-10 15:20:00,1813
2025-04-10 15:30:00,1846
2025-04-10 15:40:00,1781
2025-04-10 15:50:00,1879
2025-04-10 16:00:00,1875
2025-04-10 16:10:00,1953
2025-04-10 16:20:00,1632
2025-04-10 16:30:00,1828
2025-04-10 16:40:00,1900
2025-04-10 16:50:00,1843
2025-04-10 17:00:00,1776
2025-04-10 17:10:00,1867
2025-04-10 17:20:00,1860
2025-04-10 17:30:00,1990
2025-04-10 17:40:00,1937
2025-04-10 17:50:00,1582
2025-04-10 18:00:00,1335
2025-04-10 18:10:00,1463
2025-04-10 18:20:00,1300
2025-04-10 18:30:00,1370
2025-04-10 18:40:00,1377
2025-04-10 18:50:00,1208
2025-04-10 19:00:00,1130
2025-04-10 19:10:00,1544
2025-04-10 19:20:00,1214
2025-04-10 19:30:00,1304
2025-04-10 19:40:00,1398
2025-04-10 19:50:00,1412
2025-04-10 20:00:00,1297
2025-04-10 20:10:00,1405
2025-04-10 20:20:00,1511
2025-04-10 20:30:00,1465
2025-04-10 20:40:00,1264
2025-04-10 20:50:00,1341
2025-04-10 21:00:00,1320
2025-04-10 21:10:00,1370
2025-04-10 21:20:00,1395
2025-04-10 21:30:00,1337
2025-04-10 21:40:00,1411
2025-04-10 21:50:00,1304
2025-04-10 22:00:00,909
2025-04-10 22:10:00,1151
2025-04-10 22:20:00,1078
2025-04-10 22:30:00,817
2025-04-10 22:40:00,697
2025-04-10 22:50:00,797
2025-04-10 23:00:00,1023
2025-04-10 23:10:00,833
2025-04-10 23:20:00,908
2025-04-10 23:30:00,898
2025-04-10 23:40:00,986
2025-04-10 23:50:00,877
2025-04-11 00:00:00,852
2025-04-11 00:10:00,781
2025-04-11 00:20:00,895
2025-04-11 00:30:00,897
2025-04-11 00:40:00,916
2025-04-11 00:50:00,944
2025-04-11 01:00:00,841
2025-04-11 01:10:00,1059
2025-04-11 01:20:00,898
2025-04-11 01:30:00,1080
2025-04-11 01:40:00,779
2025-04-11 01:50:00,827
2025-04-11 02:00:00,777
2025-04-11 02:10:00,677
2025-04-11 02:20:00,813
2025-04-11 02:30:00,862
2025-04-11 02:40:00,798
2025-04-11 02:50:00,995
2025-04-11 03:00:00,968
2025-04-11 03:10:00,843
2025-04-11 03:20:00,958
2025-04-11 03:30:00,826
2025-04-11 03:40:00,906
2025-04-11 03:50:00,776
2025-04-11 04:00:00,793
2025-04-11 04:10:00,904
2025-04-11 04:20:00,758
2025-04-11 04:30:00,841
2025-04-11 04:40:00,1069
2025-04-11 04:50:00,1028
2025-04-11 05:00:00,923
2025-04-11 05:10:00,1099
2025-04-11 05:20:00,928
2025-04-11 05:30:00,999
2025-04-11 05:40:00,938
2025-04-11 05:50:00,899
2025-04-11 06:00:00,1535
2025-04-11 06:10:00,1402
2025-04-11 06:20:00,1599
2025-04-11 06:30:00,1669
2025-04-11 06:40:00,1644
2025-04-11 06:50:00,1579
2025-04-11 07:00:00,1713
2025-04-11 07:10:00,1694
2025-04-11 07:20:00,1739
2025-04-11 07:30:00,1599
2025-04-11 07:40:00,1793
2025-04-11 07:50:00,1642
2025-04-11 08:00:00,1812
2025-04-11 08:10:00,1515
2025-04-11 08:20:00,1838
2025-04-11 08:30:00,1775
2025-04-11 08:40:00,1616
2025-04-11 08:50:00,1621
2025-04-11 09:00:00,1649
2025-04-11 09:10:00,1785
2025-04-11 09:20:00,1644
2025-04-11 09:30:00,1414
2025-04-11 09:40:00,1656
2025-04-11 09:50:00,1763
2025-04-11 10:00:00,1639
2025-04-11 10:10:00,1709
2025-04-11 10:20:00,1657
2025-04-11 10:30:00,1488
2025-04-11 10:40:00,1753
2025-04-11 10:50:00,1598
2025-04-11 11:00:00,1828
2025-04-11 11:10:00,1641
2025-04-11 11:20:00,1684
2025-04-11 11:30:00,1620
2025-04-11 11:40:00,1577
2025-04-11 11:50:00,1648
2025-04-11 12:00:00,1798
2025-04-11 12:10:00,1799
2025-04-11 12:20:00,1722
2025-04-11 12:30:00,1579
2025-04-11 12:40:00,1802
2025-04-11 12:50:00,1672
2025-04-11 13:00:00,1884
2025-04-11 13:10:00,1940
2025-04-11 13:20:00,1929
2025-04-11 13:30:00,1784
2025-04-11 13:40:00,1767
2025-04-11 13:50:00,1743
2025-04-11 14:00:00,1832
2025-04-11 14:10:00,1734
2025-04-11 14:20:00,1860
2025-04-11 14:30:00,1817
2025-04-11 14:40:00,1830
2025-04-11 14:50:00,1741
2025-04-11 15:00:00,1790
2025-04-11 15:10:00,1834
2025-04-11 15:20:00,1668
2025-04-11 15:30:00,1843
2025-04-11 15:40:00,1957
2025-04-11 15:50:00,1831
2025-04-11 16:00:00,1784
2025-04-11 16:10:00,1705
2025-04-11 16:20:00,1807
2025-04-11 16:30:00,1630
2025-04-11 16:40:00,1853
2025-04-11 16:50:00,1708
2025-04-11 17:00:00,1727
2025-04-11 17:10:00,1624
2025-04-11 17:20:00,1852
2025-04-11 17:30:00,1881
2025-04-11 17:40:00,1812
2025-04-11 17:50:00,1823
2025-04-11 18:00:00,1437
2025-04-11 18:10:00,1521
2025-04-11 18:20:00,1313
2025-04-11 18:30:00,1370
2025-04-11 18:40:00,1371
2025-04-11 18:50:00,1382
2025-04-11 19:00:00,1258
2025-04-11 19:10:00,1404
2025-04-11 19:20:00,1331
2025-04-11 19:30:00,1292
2025-04-11 19:40:00,1314
2025-04-11 19:50:00,1195
2025-04-11 20:00:00,1441
2025-04-11 20:10:00,1267
2025-04-11 20:20:00,1458
2025-04-11 20:30:00,1271
2025-04-11 20:40:00,1478
2025-04-11 20:50:00,1318
2025-04-11 21:00:00,1297
2025-04-11 21:10:00,1446
2025-04-11 21:20:00,1413
2025-04-11 21:30:00,1231
2025-04-11 21:40:00,1312
2025-04-11 21:50:00,1291
2025-04-11 22:00:00,841
2025-04-11 22:10:00,919
2025-04-11 22:20:00,956
2025-04-11 22:30:00,807
2025-04-11 22:40:00,845
2025-04-11 22:50:00,1025
2025-04-11 23:00:00,1060
2025-04-11 23:10:00,819
2025-04-11 23:20:00,933
2025-04-11 23:30:00,843
2025-04-11 23:40:00,851
2025-04-11 23:50:00,1065
2025-04-12 00:00:00,857
2025-04-12 00:10:00,909
2025-04-12 00:20:00,744
2025-04-12 00:30:00,812
2025-04-12 00:40:00,923
2025-04-12 00:50:00,923
2025-04-12 01:00:00,889
2025-04-12 01:10:00,776
2025-04-12 01:20:00,979
2025-04-12 01:30:00,799
2025-04-12 01:40:00,785
2025-04-12 01:50:00,989
2025-04-12 02:00:00,856
2025-04-12 02:10:00,720
2025-04-12 02:20:00,959
2025-04-12 02:30:00,920
2025-04-12 02:40:00,1027
2025-04-12 02:50:00,773
2025-04-12 03:00:00,901
2025-04-12 03:10:00,932
2025-04-12 03:20:00,978
2025-04-12 03:30:00,802
2025-04-12 03:40:00,1011
2025-04-12 03:50:00,955
2025-04-12 04:00:00,1005
2025-04-12 04:10:00,961
2025-04-12 04:20:00,964
2025-04-12 04:30:00,943
2025-04-12 04:40:00,721
2025-04-12 04:50:00,843
2025-04-12 05:00:00,1011
2025-04-12 05:10:00,931
2025-04-12 05:20:00,928
2025-04-12 05:30:00,853
2025-04-12 05:40:00,938
2025-04-12 05:50:00,749
2025-04-12 06:00:00,1697
2025-04-12 06:10:00,1680
2025-04-12 06:20:00,1552
2025-04-12 06:30:00,1687
2025-04-12 06:40:00,1622
2025-04-12 06:50:00,1619
2025-04-12 07:00:00,1657
2025-04-12 07:10:00,1539
2025-04-12 07:20:00,1518
2025-04-12 07:30:00,1364
2025-04-12 07:40:00,1636
2025-04-12 07:50:00,1672
2025-04-12 08:00:00,1673
2025-04-12 08:10:00,1651
2025-04-12 08:20:00,1638
2025-04-12 08:30:00,1630
2025-04-12 08:40:00,1659
2025-04-12 08:50:00,1626
2025-04-12 09:00:00,1575
2025-04-12 09:10:00,1801
2025-04-12 09:20:00,1697
2025-04-12 09:30:00,1525
2025-04-12 09:40:00,1706
2025-04-12 09:50:00,1682
2025-04-12 10:00:00,1693
2025-04-12 10:10:00,1636
2025-04-12 10:20:00,1676
2025-04-12 10:30:00,1528
2025-04-12 10:40:00,1528
2025-04-12 10:50:00,1777
2025-04-12 11:00:00,1648
2025-04-12 11:10:00,1513
2025-04-12 11:20:00,1592
2025-04-12 11:30:00,1357
2025-04-12 11:40:00,1592
2025-04-12 11:50:00,1787
2025-04-12 12:00:00,1832
2025-04-12 12:10:00,1686
2025-04-12 12:20:00,1779
2025-04-12 12:30:00,1880
2025-04-12 12:40:00,1867
2025-04-12 12:50:00,1905
2025-04-12 13:00:00,1888
2025-04-12 13:10:00,1919
2025-04-12 13:20:00,1720
2025-04-12 13:30:00,1779
2025-04-12 13:40:00,1630
2025-04-12 13:50:00,1776
2025-04-12 14:00:00,1909
2025-04-12 14:10:00,1951
2025-04-12 14:20:00,1766
2025-04-12 14:30:00,1935
2025-04-12 14:40:00,1894
2025-04-12 14:50:00,1825
2025-04-12 15:00:00,1903
2025-04-12 15:10:00,1826
2025-04-12 15:20:00,1933
2025-04-12 15:30:00,1822
2025-04-12 15:40:00,1877
2025-04-12 15:50:00,1801
2025-04-12 16:00:00,1802
2025-04-12 16:10:00,1892
2025-04-12 16:20:00,1748
2025-04-12 16:30:00,1879
2025-04-12 16:40:00,1677
2025-04-12 16:50:00,1787
2025-04-12 17:00:00,1693
2025-04-12 17:10:00,1872
2025-04-12 17:20:00,1805
2025-04-12 17:30:00,1856
2025-04-12 17:40:00,1791
2025-04-12 17:50:00,1871
2025-04-12 18:00:00,1285
2025-04-12 18:10:00,1482
2025-04-12 18:20:00,1226
2025-04-12 18:30:00,1488
2025-04-12 18:40:00,1371
2025-04-12 18:50:00,1255
2025-04-12 19:00:00,1502
2025-04-12 19:10:00,1391
2025-04-12 19:20:00,1326
2025-04-12 19:30:00,1326
2025-04-12 19:40:00,1376
2025-04-12 19:50:00,1449
2025-04-12 20:00:00,1428
2025-04-12 20:10:00,1249
2025-04-12 20:20:00,1220
2025-04-12 20:30:00,1231
2025-04-12 20:40:00,1489
2025-04-12 20:50:00,1364
2025-04-12 21:00:00,1195
2025-04-12 21:10:00,1171
2025-04-12 21:20:00,1406
2025-04-12 21:30:00,1320
2025-04-12 21:40:00,1422
2025-04-12 21:50:00,1381
2025-04-12 22:00:00,948
2025-04-12 22:10:00,914
2025-04-12 22:20:00,752
2025-04-12 22:30:00,1019
2025-04-12 22:40:00,990
2025-04-12 22:50:00,989
2025-04-12 23:00:00,890
2025-04-12 23:10:00,898
2025-04-12 23:20:00,845
2025-04-12 23:30:00,845
2025-04-12 23:40:00,938
2025-04-12 23:50:00,851
2025-04-13 00:00:00,1011
2025-04-13 00:10:00,862
2025-04-13 00:20:00,1009
2025-04-13 00:30:00,849
2025-04-13 00:40:00,777
2025-04-13 00:50:00,1017
2025-04-13 01:00:00,864
2025-04-13 01:10:00,893
2025-04-13 01:20:00,893
2025-04-13 01:30:00,957
2025-04-13 01:40:00,1041
2025-04-13 01:50:00,961
2025-04-13 02:00:00,838
2025-04-13 02:10:00,843
2025-04-13 02:20:00,962
2025-04-13 02:30:00,1014
2025-04-13 02:40:00,821
2025-04-13 02:50:00,758
2025-04-13 03:00:00,850
2025-04-13 03:10:00,932
2025-04-13 03:20:00,904
2025-04-13 03:30:00,1004
2025-04-13 03:40:00,880
2025-04-13 03:50:00,806
2025-04-13 04:00:00,880
2025-04-13 04:10:00,778
2025-04-13 04:20:00,919
2025-04-13 04:30:00,983
2025-04-13 04:40:00,907
2025-04-13 04:50:00,859
2025-04-13 05:00:00,1030
2025-04-13 05:10:00,767
2025-04-13 05:20:00,826
2025-04-13 05:30:00,1174
2025-04-13 05:40:00,827
2025-04-13 05:50:00,959
2025-04-13 06:00:00,1650
2025-04-13 06:10:00,1481
2025-04-13 06:20:00,1669
2025-04-13 06:30:00,1628
2025-04-13 06:40:00,1590
2025-04-13 06:50:00,1691
2025-04-13 07:00:00,1609
2025-04-13 07:10:00,1568
2025-04-13 07:20:00,1616
2025-04-13 07:30:00,1573
2025-04-13 07:40:00,1862
2025-04-13 07:50:00,1594
2025-04-13 08:00:00,1691
2025-04-13 08:10:00,1656
2025-04-13 08:20:00,1576
